label_id,cpu_usage_percent,ram_usage_percent,disk_read_mb,disk_write_mb,network_sent_mb,network_recv_mb
1,2.4,58.7,0.0156,0.1875,0.003,0.1172
1,2.2,58.7,0.0,1.0625,0.0065,0.2724
1,2.5,58.7,0.0,1.1211,0.0119,0.5699
1,8.7,58.9,0.0,0.1562,0.0202,0.9935
1,4.7,58.7,0.0625,0.4297,0.0172,0.8834
1,5.2,58.7,0.0,1.0625,0.0169,0.8728
1,3.4,58.7,0.2344,0.1289,0.0051,0.2372
1,18.6,58.7,29.2656,39.8906,0.0189,0.8659
1,5.2,58.6,0.0938,2.7305,0.0135,0.6273
1,2.8,58.6,0.1094,0.1914,0.0148,0.7726
1,6.4,58.6,0.1562,1.4023,0.0205,1.1078
1,6.3,58.6,1.0,2.3594,0.0172,0.8757
1,4.1,58.6,0.0312,1.1523,0.0124,0.6198
1,4.2,58.6,0.0,1.2461,0.01,0.4852
1,2.7,58.6,0.0,0.0586,0.0119,0.5406
1,3.7,58.6,0.0,2.1836,0.0234,1.1845
1,3.6,58.3,0.0625,4.8438,0.0147,1.0448
1,5.0,58.4,0.0,1.0547,0.0049,0.2137
1,4.3,58.3,0.0469,0.293,0.0088,0.4901
1,5.2,58.4,0.0469,1.2148,0.0134,0.7836
1,6.3,58.4,0.0,2.7461,0.0082,0.5487
1,5.5,58.4,0.0,1.1992,0.0033,0.131
1,3.2,58.4,0.0,0.1523,0.0023,0.1071
1,1.5,58.4,0.0,0.0508,0.003,0.1311
1,2.8,58.3,0.0781,0.2891,0.0038,0.2098
1,3.1,58.3,0.0156,1.2852,0.007,0.353
1,4.6,58.2,0.0,3.8008,0.0021,0.097
1,4.0,58.3,0.0,0.0547,0.0069,0.4181
1,4.4,58.2,0.0312,0.5898,0.0081,0.4578
1,3.0,58.2,0.0625,1.4453,0.0073,0.3832
1,5.0,58.2,0.0,0.125,0.0028,0.148
1,10.0,58.2,0.0,0.2344,0.002,0.089
1,3.5,58.2,0.0,0.125,0.0029,0.1395
1,3.3,58.2,0.0781,0.1797,0.003,0.1454
1,10.0,58.4,0.125,1.2305,0.0034,0.1477
1,2.2,58.4,0.0,0.0469,0.0057,0.3491
1,3.0,58.3,0.2148,2.6016,0.0122,0.6884
1,2.8,58.3,0.0,1.0664,0.0154,0.9908
1,4.2,58.3,1.0312,5.8945,0.0077,0.5323
1,3.1,58.2,0.0625,0.0664,0.0071,0.4399
1,2.0,58.2,0.2031,1.5273,0.0093,0.6426
1,7.6,58.4,0.0312,0.2461,0.0132,0.7217
1,5.7,58.2,1.0156,3.4141,0.0109,0.6496
1,4.3,58.2,0.0,3.0859,0.0057,0.3499
1,5.3,58.2,0.0,0.3594,0.0036,0.1861
1,5.1,58.2,0.0625,0.0898,0.0023,0.0935
1,2.9,58.2,0.0,0.1484,0.005,0.2565
1,2.7,58.2,0.0312,0.1328,0.0061,0.3158
1,1.7,58.2,0.0,0.0938,0.0021,0.0958
1,3.7,58.2,0.7021,1.1016,0.0044,0.1434
1,8.2,58.2,10.0542,1.5859,0.0047,0.2085
1,3.9,58.2,0.0625,2.6953,0.0023,0.0922
1,8.4,58.3,0.0,0.2266,0.0071,0.3664
1,3.0,58.3,0.0781,0.332,0.01,0.5677
1,3.8,58.3,0.0,1.1523,0.0055,0.3134
1,2.7,58.3,0.0,1.0742,0.0084,0.4806
1,2.8,58.3,0.0,2.2734,0.0092,0.6202
1,5.4,58.3,2.8823,0.0625,0.01,0.4642
1,5.5,58.3,0.0781,0.1094,0.0023,0.1078
1,6.0,58.3,0.0,1.0625,0.0043,0.196
1,2.6,58.3,0.0781,0.4453,0.0037,0.1958
1,3.6,58.3,0.0,0.1367,0.004,0.2216
1,9.6,58.3,0.0,1.3164,0.0096,0.536
1,7.1,58.3,0.0312,0.1406,0.0045,0.2838
1,9.8,58.2,0.0,0.1211,0.0033,0.1461
1,3.1,58.2,0.0,0.0664,0.0026,0.1602
1,2.5,58.2,0.0,0.1133,0.0033,0.2002
1,4.8,58.2,0.4023,1.7031,0.0077,0.41
1,4.7,58.2,0.0,0.2383,0.0036,0.2878
1,4.0,58.2,0.002,0.377,0.0027,0.1332
1,3.9,58.2,2.8594,5.9141,0.005,0.2527
1,2.4,58.2,0.0,1.6602,0.0019,0.0799
1,7.9,58.1,2.1992,14.1719,0.0033,0.1809
1,5.6,57.8,0.0938,0.3945,0.0057,0.328
1,2.0,57.8,0.0,0.1211,0.0039,0.2078
1,2.0,57.9,0.0547,3.4922,0.0032,0.1601
1,2.6,57.9,0.0781,1.7539,0.004,0.1741
1,2.1,57.9,0.0352,0.3008,0.002,0.0835
1,4.1,57.9,0.0,0.1211,0.0044,0.2677
1,3.1,57.9,0.0156,0.1094,0.0138,0.679
1,1.7,57.9,0.0,1.168,0.0074,0.4988
1,3.9,57.9,0.0,0.0586,0.0111,0.7865
1,2.0,57.9,0.0,1.0938,0.0065,0.455
1,8.5,57.9,0.0156,0.2773,0.0018,0.095
1,3.9,58.0,0.0,1.1328,0.0058,0.3159
1,3.9,58.0,0.1055,1.0,0.004,0.2321
1,5.6,58.0,0.0,0.125,0.0013,0.0562
1,2.4,58.0,0.0,0.082,0.004,0.1998
1,6.7,57.5,0.0,1.9062,0.0083,0.4455
1,4.0,57.5,10.2734,11.1875,0.0089,0.4509
1,3.1,57.5,1.9531,8.7969,0.003,0.1526
1,4.0,57.5,0.0,0.7695,0.0021,0.1067
1,2.8,57.5,0.0469,0.6406,0.0033,0.1386
1,9.9,57.7,0.0,1.1523,0.0073,0.3567
1,2.7,57.4,0.0469,0.3398,0.0074,0.392
1,3.2,57.4,0.0,0.0703,0.0044,0.2445
1,7.0,57.4,0.0,0.1719,0.0031,0.173
1,4.2,57.4,0.0,1.1211,0.007,0.3832
1,3.8,57.4,0.0,0.1445,0.0106,0.582
1,3.5,57.4,0.0,1.0391,0.006,0.3485
1,2.3,57.4,0.0,0.1445,0.0026,0.1392
1,2.2,57.4,0.0,0.0625,0.0033,0.1465
1,3.4,57.4,0.0,0.1875,0.0025,0.1353
1,6.0,57.5,0.0,0.1445,0.0041,0.2081
1,5.4,57.4,0.0156,0.2578,0.0038,0.2022
1,4.5,57.3,9.6133,14.1172,0.0042,0.2054
1,15.5,57.5,0.4263,1.7539,0.0061,0.3048
1,3.3,57.5,0.0156,0.5039,0.0035,0.1653
1,1.8,57.5,0.0312,0.707,0.0035,0.1633
1,1.6,57.5,0.0,0.0547,0.004,0.1801
1,2.2,57.5,0.0,0.1562,0.0043,0.1654
1,5.1,57.5,0.0,1.168,0.0046,0.2074
1,2.0,57.5,0.0156,0.1758,0.0038,0.2096
1,3.0,57.5,0.0156,0.1094,0.0028,0.1268
1,9.2,57.4,0.0,0.2617,0.0054,0.2852
1,2.3,57.5,1.0625,2.3398,0.0039,0.1508
1,6.1,57.4,0.0,0.1328,0.0055,0.3014
1,2.3,57.5,0.0,0.0273,0.0059,0.3838
1,2.9,57.5,0.0,0.1484,0.0051,0.3378
1,3.2,57.5,0.0,0.1133,0.0014,0.077
1,3.1,57.4,0.6094,2.6133,0.0028,0.1075
1,4.9,57.4,2.4727,7.8203,0.0043,0.2541
1,1.8,57.4,0.0156,0.2578,0.0052,0.3185
1,4.7,57.4,0.0,1.1367,0.0085,0.5166
1,8.0,57.6,0.0,0.3125,0.0087,0.575
1,5.8,57.4,1.0518,8.8711,0.0116,0.8355
1,2.9,57.4,0.0156,0.3047,0.0075,0.4601
1,2.1,57.4,0.0,0.2461,0.0044,0.2674
1,2.9,57.4,0.0156,1.3359,0.0028,0.1126
1,3.4,57.4,0.0,0.0547,0.0015,0.0669
1,3.1,57.4,0.0938,0.3945,0.0064,0.0724
1,1.9,57.4,0.0312,0.4258,0.0573,0.2313
1,3.3,57.4,1.0312,2.25,0.0068,0.3522
1,3.2,57.4,0.0,0.1406,0.0066,0.4851
1,1.8,57.4,0.7656,4.0117,0.0084,0.5261
1,8.0,57.4,0.0469,0.3672,0.0039,0.2018
1,4.9,57.4,0.0039,0.1602,0.0021,0.0861
1,6.3,57.4,0.0156,0.2969,0.0017,0.0887
1,3.6,57.4,1.0312,2.3047,0.0068,0.3519
1,6.9,57.3,16.2383,22.1641,0.0051,0.3417
1,4.9,57.3,0.0,0.1211,0.0067,0.279
1,4.8,57.3,0.0,0.168,0.0024,0.1288
1,4.1,57.3,0.0,0.1758,0.004,0.1821
1,3.9,57.3,0.0156,0.1523,0.0053,0.2699
1,2.6,57.3,0.0,0.1211,0.0026,0.1389
1,7.2,57.4,0.0,0.2852,0.0032,0.1568
1,2.8,57.4,0.0156,1.2656,0.0073,0.3909
1,3.2,57.4,0.0156,0.3125,0.0032,0.1617
1,4.7,57.4,0.0,0.1211,0.0046,0.2184
1,3.6,57.4,0.0,1.1328,0.0025,0.0817
1,2.9,57.4,0.0,0.1289,0.0048,0.2503
1,2.8,57.4,0.0,0.1406,0.0067,0.4267
1,3.5,57.4,0.0312,0.2227,0.0047,0.256
1,1.4,57.4,0.0,0.0625,0.0018,0.0795
1,4.8,57.4,0.0,0.2227,0.0059,0.3216
1,5.7,57.5,2.2812,5.9062,0.0077,0.4456
1,6.0,57.4,0.0,1.2305,0.0103,0.5813
1,3.7,57.4,0.0156,0.1289,0.0042,0.2952
1,3.9,57.4,0.0,0.1836,0.0027,0.1362
1,7.3,57.4,0.0,0.0625,0.0015,0.0671
1,3.6,57.3,0.0,0.1445,0.0012,0.0478
1,3.5,57.4,0.0,0.0664,0.007,0.3367
1,2.3,57.3,0.0,0.125,0.0035,0.1717
1,2.9,57.3,0.0,0.0586,0.0051,0.2911
1,3.1,57.3,0.0938,2.3281,0.0083,0.3619
1,2.0,57.3,0.0,2.0977,0.0054,0.2887
1,7.4,57.3,0.0156,0.3594,0.0073,0.402
1,2.9,57.4,0.0312,0.1445,0.006,0.3559
1,3.8,57.3,0.0,0.1484,0.0032,0.1513
1,2.1,57.3,0.0156,0.1367,0.0008,0.0365
1,2.8,57.3,0.0,0.1953,0.0059,0.1995
1,3.3,57.3,0.0938,0.457,0.0102,0.5278
1,2.5,57.3,0.2188,4.3359,0.0059,0.3308
1,2.7,57.3,0.0,1.3594,0.0071,0.4211
1,3.5,57.3,0.0156,0.1641,0.0048,0.2958
1,3.9,57.3,0.0156,0.1914,0.0043,0.2341
1,12.1,57.5,0.0,0.1875,0.0034,0.1449
1,6.4,57.3,0.0781,0.207,0.0037,0.163
1,3.5,57.3,0.0,0.1289,0.0026,0.131
1,2.3,57.3,0.0,0.1211,0.0018,0.0864
1,3.1,57.3,0.125,0.4102,0.003,0.1519
1,1.8,57.3,0.0,1.0938,0.003,0.1158
1,3.3,57.3,0.0,0.1914,0.0013,0.0619
1,2.7,57.3,0.0,0.0898,0.0005,0.0155
1,3.9,57.2,0.0156,1.2227,0.0023,0.0759
1,3.1,57.2,0.0,2.1289,0.0018,0.0784
1,5.6,57.3,0.0469,0.3242,0.004,0.209
1,6.0,57.2,0.0,0.2305,0.0032,0.1406
1,3.6,57.2,0.0156,0.168,0.0069,0.3592
1,3.1,57.2,0.0156,0.168,0.0039,0.1823
1,2.4,57.2,0.0508,0.1367,0.0034,0.1833
1,1.5,57.2,0.0,0.0469,0.0029,0.1292
1,2.4,57.2,0.0,0.1445,0.0013,0.0604
1,2.3,57.2,0.0,0.0664,0.0021,0.096
1,2.5,57.2,0.125,0.3945,0.0026,0.127
1,3.4,57.2,0.0,0.0586,0.0067,0.3701
1,4.6,57.2,0.0312,4.4023,0.0105,0.5357
1,7.0,57.3,0.0,0.2148,0.0095,0.5135
1,2.1,57.2,0.0156,0.2344,0.0035,0.2103
1,3.0,57.2,0.0,0.0664,0.001,0.0394
1,5.2,57.2,0.0,0.1484,0.003,0.0629
1,2.3,57.2,0.0156,0.1602,0.0028,0.1395
1,4.2,57.2,0.0,0.125,0.0052,0.2862
1,2.9,57.2,0.0,0.0547,0.002,0.1067
1,6.5,57.2,0.0,0.1289,0.0024,0.1208
1,8.4,57.2,0.0,0.0938,0.0018,0.0804
1,5.0,57.2,0.082,4.8555,0.0047,0.1629
1,5.8,57.4,0.0,0.1211,0.0025,0.1065
1,3.7,57.2,0.0156,0.2266,0.0016,0.0738
1,3.2,57.2,0.0,0.0352,0.0027,0.1275
1,4.2,57.2,0.0,0.1992,0.006,0.3148
1,2.2,57.2,0.0,0.0781,0.0022,0.1322
1,2.3,57.2,0.0,0.1445,0.002,0.0878
1,2.7,57.2,0.0,0.0625,0.004,0.1993
1,3.7,57.2,0.0,0.1211,0.0033,0.2193
1,2.5,57.2,0.0,0.0625,0.003,0.1635
1,2.5,57.2,0.0,0.1289,0.0026,0.1422
1,2.0,57.2,0.0117,0.0859,0.0023,0.1215
1,9.2,57.3,0.0469,0.3984,0.0014,0.0543
1,2.4,57.3,0.0,0.0547,0.003,0.1759
1,3.5,57.2,0.2656,7.9531,0.0029,0.1353
1,2.4,57.2,0.0156,1.1484,0.0035,0.1667
1,2.0,57.2,0.0,0.1914,0.0013,0.059
1,2.4,57.2,0.0,0.0586,0.0009,0.0315
1,1.7,57.2,0.0,0.1641,0.0025,0.1216
1,3.3,57.2,0.0,0.0742,0.0067,0.3515
1,4.9,57.3,0.0,0.8281,0.0066,0.4017
1,2.2,57.3,0.0,0.1172,0.0038,0.2364
1,8.6,57.3,0.0156,0.3945,0.0122,0.542
1,4.1,57.2,3.0,9.9336,0.0092,0.5445
1,4.3,57.2,0.0,0.1445,0.0136,0.8198
1,2.7,57.2,0.0156,0.1914,0.0067,0.444
1,2.2,57.2,0.0,0.125,0.0049,0.2688
1,2.5,57.2,0.1094,3.9141,0.0069,0.3328
1,4.4,57.2,0.0,0.125,0.0022,0.1095
1,2.9,57.2,0.0,1.2383,0.0024,0.1263
1,3.1,57.2,0.0156,0.1953,0.0055,0.2984
1,4.3,57.2,0.0,0.0664,0.006,0.3197
1,4.7,57.4,0.0,0.2344,0.0013,0.0574
1,5.5,57.3,0.0,0.1914,0.0013,0.0581
1,2.8,57.2,0.0156,0.125,0.0016,0.0707
1,3.0,57.2,0.0,0.0742,0.0048,0.2658
1,2.1,57.2,0.0,0.0938,0.0093,0.5144
1,2.7,57.2,0.0781,2.1875,0.0091,0.4575
1,2.9,57.2,0.0312,2.5625,0.0071,0.424
1,3.9,57.2,0.0,0.0586,0.0104,0.6068
1,5.7,57.2,0.332,1.6484,0.0114,0.6658
1,3.3,57.2,1.1875,6.7266,0.0069,0.475
1,4.0,57.2,0.0312,1.1719,0.0118,0.7742
1,8.8,57.2,0.0156,1.6328,0.0185,1.1719
1,2.2,57.2,0.0,0.1094,0.0158,1.1063
1,2.6,57.2,0.0,1.1016,0.0072,0.364
1,7.0,57.5,0.0156,0.2344,0.0106,0.6726
1,4.9,57.2,0.0156,1.3867,0.0164,0.931
1,3.3,57.3,0.9688,8.6641,0.0167,1.1579
1,6.4,57.3,2.2812,10.8594,0.0183,1.1863
1,2.3,57.3,0.0781,2.6445,0.0165,1.0763
1,5.3,57.3,0.0,1.0742,0.0149,0.9682
1,2.3,57.3,0.1094,0.5859,0.0108,0.6783
1,3.5,57.2,0.0,1.1914,0.0091,0.4982
1,3.1,57.2,0.0,0.2344,0.0094,0.5163
1,2.7,57.2,0.0,1.1641,0.0043,0.2634
1,8.6,57.2,0.0156,0.4141,0.0025,0.1017
1,2.6,57.2,0.0938,0.4297,0.002,0.1066
1,3.6,57.2,0.0,0.2344,0.0023,0.1042
1,2.7,57.2,0.0625,0.0547,0.003,0.1586
1,2.0,57.2,0.0,0.1641,0.006,0.3178
1,2.7,57.2,0.0,0.1289,0.0106,0.5988
1,6.0,57.1,8.5977,17.125,0.0064,0.2688
1,2.7,57.1,0.0,0.0586,0.0052,0.2818
1,2.6,57.1,0.0,0.2539,0.0085,0.5506
1,3.7,57.1,0.0,0.2227,0.0096,0.6405
1,7.9,57.2,0.0,0.3828,0.0038,0.1923
1,3.3,57.2,0.0,1.0586,0.0038,0.1677
1,2.5,57.2,0.0,0.2109,0.007,0.359
1,3.2,57.2,1.0039,8.7422,0.0133,0.7427
1,6.2,57.2,0.1367,0.3516,0.0093,0.5735
1,3.4,57.2,0.0,1.1172,0.0126,0.742
1,4.2,57.2,0.0156,1.332,0.0109,0.6416
1,3.1,57.2,0.0,0.1562,0.0039,0.2218
1,5.4,57.2,0.0,0.2031,0.0025,0.1232
1,9.2,57.2,0.0,0.1133,0.0048,0.2452
1,10.4,57.4,0.0469,0.5508,0.0046,0.1566
1,8.9,57.2,7.207,14.2773,0.0042,0.1692
1,8.1,57.2,0.0156,0.3008,0.0075,0.404
1,8.6,57.2,0.0352,1.0859,0.011,0.6229
1,6.0,57.2,0.0,0.2461,0.002,0.1164
1,7.6,57.2,0.0,0.1328,0.0019,0.0739
1,4.5,57.2,0.0,0.1836,0.0028,0.1442
1,3.3,57.2,0.0,0.0586,0.0011,0.0417
1,4.9,57.2,0.0,0.1797,0.0023,0.0989
1,3.3,57.2,0.0,0.1641,0.0059,0.329
1,5.7,57.2,0.4609,7.7969,0.0083,0.4658
1,8.3,57.2,0.0,0.2617,0.0078,0.4511
1,3.7,57.3,0.0312,1.3438,0.0065,0.3235
1,3.3,57.3,0.0586,0.1602,0.0069,0.4129
1,1.9,57.2,0.0,0.1953,0.0059,0.2857
1,3.2,57.2,0.0312,0.2031,0.0086,0.5282
1,1.9,57.2,0.0,1.2539,0.0053,0.2719
1,2.9,57.2,0.0,1.0898,0.0037,0.1664
1,4.4,57.2,0.1016,0.1836,0.0026,0.1281
1,2.4,57.2,0.0,0.1172,0.0053,0.2886
1,2.2,57.2,0.0312,0.2852,0.0032,0.1802
1,7.0,57.4,0.0312,0.5508,0.0074,0.4102
1,3.8,57.1,0.0469,1.3789,0.0101,0.605
1,4.9,57.2,0.125,0.3711,0.0118,0.6995
1,9.8,57.2,0.1641,1.3398,0.0118,0.7497
1,14.7,57.4,20.4365,10.2578,0.0121,0.6949
1,12.8,57.3,54.3364,74.1021,0.0123,0.6911
1,6.2,57.3,0.0195,0.3867,0.004,0.2119
1,10.9,57.3,0.0586,0.2031,0.0054,0.2869
1,16.9,57.3,0.0,0.2148,0.0078,0.4742
1,20.8,57.6,22.9287,2.2305,0.0151,0.7417
1,20.1,57.7,14.9146,7.8828,0.0151,0.8009
1,16.7,57.7,2.459,1.0,0.0078,0.4619
1,10.7,57.8,2.4604,0.6484,0.0079,0.4457
1,42.0,57.9,0.25,1.3906,0.0069,0.3863
1,29.5,58.0,0.7109,7.9961,0.0027,0.1022
1,2.8,58.0,0.4844,6.7852,0.0022,0.1124
1,3.3,58.0,1.1562,2.9062,0.004,0.1978
1,3.2,58.0,0.0312,0.1055,0.0089,0.4806
1,2.7,58.0,0.1094,0.5039,0.0089,0.5352
1,3.2,58.0,0.1875,1.3086,0.0089,0.5181
1,5.5,58.0,0.1094,0.4219,0.0044,0.2424
1,24.2,58.1,1.8516,1.0156,0.0017,0.0721
1,11.5,58.2,4.4717,1.5742,0.003,0.1449
1,4.3,58.2,0.0625,0.2812,0.0021,0.1016
1,4.7,58.2,0.1094,0.4102,0.0019,0.0864
1,4.4,58.2,0.0781,0.1641,0.0021,0.1
1,4.1,58.2,0.0938,0.3086,0.0022,0.1003
1,3.1,58.2,0.0469,0.1992,0.0073,0.3988
1,3.6,58.2,0.6016,6.6445,0.0142,0.7869
1,6.2,58.2,0.2148,1.7305,0.0167,1.0048
1,13.3,58.2,3.2788,0.7969,0.0081,0.5101
1,14.4,58.7,23.062,0.5,0.0084,0.1106
1,7.4,58.4,1.9414,1.9609,0.006,0.2901
1,5.4,58.4,1.9492,7.3945,0.0047,0.2618
1,3.5,58.3,0.0938,0.4453,0.0033,0.1833
1,18.7,58.3,0.1094,0.3594,0.0014,0.061
1,8.6,58.5,16.3613,0.7188,0.0049,0.2144
1,3.3,58.5,0.0625,1.207,0.0063,0.3221
1,2.2,58.5,0.125,6.0742,0.0029,0.1786
1,4.3,58.5,1.0,2.0352,0.0011,0.0428
1,10.0,58.5,0.6016,0.5117,0.0064,0.2394
1,3.5,58.5,0.0469,0.1523,0.0041,0.2539
1,9.6,58.4,0.1094,0.5312,0.0018,0.0853
1,3.5,58.4,0.1719,0.5391,0.0044,0.2323
1,3.1,58.4,0.1719,1.5547,0.0095,0.4164
1,2.3,58.4,0.0469,0.1367,0.0023,0.1062
1,2.3,58.4,0.125,0.3516,0.0012,0.052
1,2.7,58.4,0.1094,0.4219,0.0033,0.1463
1,3.1,58.4,1.2344,8.5352,0.0029,0.1279
1,2.8,58.4,0.0781,0.2148,0.0028,0.1385
1,29.2,58.4,0.1094,0.4375,0.0034,0.187
1,11.4,58.4,0.1719,0.6719,0.0028,0.148
1,7.1,58.4,0.125,0.4102,0.0018,0.0767
1,4.1,58.4,0.6719,6.3008,0.0022,0.1162
1,3.0,58.4,0.5469,1.8945,0.0062,0.192
1,5.1,58.4,0.0938,0.3008,0.0036,0.0746
1,3.0,58.4,0.0625,0.168,0.0018,0.0141
1,8.5,58.7,3.2383,12.2617,0.0022,0.068
1,6.2,58.7,0.0,0.2344,0.0036,0.1439
1,3.3,58.7,0.0156,3.5039,0.0053,0.2248
1,2.4,58.7,0.8438,2.0039,0.0058,0.2894
1,3.7,58.7,1.1289,2.4258,0.012,0.6492
1,6.1,58.8,0.021,0.2891,0.0145,0.893
1,6.6,58.7,2.875,10.8867,0.0116,0.6769
1,2.6,58.7,0.0,1.0547,0.0154,1.0193
1,24.4,59.1,0.0,0.5664,0.006,0.461
1,2.9,59.1,0.0156,0.2617,0.0043,0.2505
1,3.9,59.1,0.0156,7.707,0.0079,0.5114
1,2.4,59.1,0.0,0.1055,0.0104,0.6666
1,4.1,59.1,0.9375,3.9648,0.0153,1.0812
1,8.5,59.1,0.2031,1.043,0.0085,0.405
1,29.7,59.1,0.1836,1.3516,0.0042,0.2265
1,11.2,59.2,0.4844,0.293,0.0014,0.0768
1,31.9,59.3,3.3726,6.0859,0.0039,0.1815
1,26.8,60.1,0.5664,1.1289,0.0088,0.5128
1,7.8,60.2,0.0312,1.2148,0.0108,0.6242
1,14.4,60.2,5.0391,19.3672,0.0041,0.2315
2,10.4,79.5,0.3843,0.6445,0.0015,0.0941
2,11.6,79.6,0.1226,0.5469,0.0012,0.0829
2,24.6,79.6,6.3169,0.7812,0.0,0.0
2,33.5,79.7,2.957,3.5352,0.0073,0.0064
2,16.1,79.7,3.2578,1.5117,0.0001,0.0002
2,86.2,79.8,5.4429,0.6328,0.0001,0.0001
2,66.3,79.8,0.5234,0.0586,0.0,0.0
2,54.7,79.9,3.8716,1.7383,0.0001,0.0001
2,57.9,80.0,0.6797,0.5703,0.0,0.0
2,63.1,80.1,0.2148,0.2773,0.0,0.0
2,38.8,80.3,3.478,0.125,0.0024,0.047
2,91.2,80.3,2.0005,0.7969,0.003,0.0083
2,88.3,80.5,1.0977,0.4961,0.0,0.0
2,83.3,82.4,0.5723,17.4648,0.0001,0.0001
2,76.5,84.7,0.2754,0.0586,0.0001,0.0001
2,76.1,87.0,0.1489,0.2617,0.0008,0.0002
2,85.7,89.6,0.9688,1.0156,0.0008,0.0002
2,87.6,89.6,0.6299,0.1133,0.0001,0.0
2,95.2,89.7,8.1401,1.4312,0.0002,0.0006
2,75.6,87.8,10.8442,275.0566,0.0,0.0
2,62.7,87.3,0.3442,7.1323,0.0,0.0
2,79.3,87.9,1.6343,3.9683,0.0,0.0
2,59.6,87.8,0.25,1.6812,0.0,0.0
2,57.9,87.9,0.4146,2.4824,0.0,0.0
2,69.2,87.9,0.269,2.1538,0.0,0.0
2,68.8,88.0,0.2617,1.0093,0.0007,0.003
2,56.5,87.9,0.2422,0.478,0.0016,0.0053
2,59.4,88.0,0.0791,2.876,0.0,0.0
2,53.0,88.0,0.1875,3.0474,0.0155,0.0176
2,38.0,88.0,0.2695,2.0532,0.0,0.0
2,39.5,87.6,0.1797,1.5444,0.0,0.0
2,25.2,87.8,0.1426,0.4404,0.0,0.0
2,62.1,88.2,0.2441,1.2051,0.0,0.0
2,31.8,87.9,0.1816,6.3315,0.0,0.0
2,29.1,88.0,0.9844,2.0312,0.0001,0.0007
2,26.3,87.8,0.0,0.1836,0.0,0.0
2,38.1,88.0,0.1006,1.5415,0.0,0.0
2,28.4,88.0,0.1201,1.481,0.0001,0.0001
2,29.3,88.0,0.106,0.6118,0.0001,0.0001
2,24.5,88.0,0.1875,0.0312,0.0001,0.0001
2,37.4,88.1,0.2539,2.6226,0.0,0.0
2,23.7,88.0,0.0898,0.355,0.0,0.0
2,35.1,88.2,0.0,0.3462,0.0001,0.0002
2,27.3,88.2,0.2593,0.207,0.0,0.0
2,27.7,88.2,18.688,0.3242,0.0001,0.0001
2,29.4,87.6,83.4688,0.5195,0.0,0.0
2,48.2,87.7,0.3027,0.5215,0.0,0.0
2,45.9,87.9,0.0488,0.3398,0.0016,0.0069
2,39.4,88.0,0.1484,7.4473,0.0,0.0
2,22.0,88.1,1.0781,1.4956,0.0001,0.0001
2,22.8,88.1,0.0,0.7642,0.0,0.0
2,24.7,88.1,0.0,0.0898,0.0002,0.0002
2,29.1,88.1,0.0234,0.5405,0.0002,0.0002
2,40.4,88.4,0.1699,0.8462,0.0001,0.0002
2,34.1,87.9,0.1562,0.6958,0.0058,0.0065
2,23.6,87.9,0.0,0.1094,0.0002,0.0001
2,28.4,88.0,0.0156,0.2158,0.0017,0.0051
2,37.3,88.0,0.1094,1.3491,0.0001,0.0001
2,30.8,88.1,0.0352,1.7212,0.0,0.0
2,25.4,88.1,0.2031,0.8906,0.0,0.0
2,28.2,88.1,0.0,0.3374,0.0,0.0
2,57.1,88.5,0.4023,1.4209,0.0029,0.0036
2,33.2,88.6,0.355,7.9453,0.0,0.0
2,23.9,88.6,0.0,0.0938,0.0,0.0
2,40.3,88.8,1.7461,3.708,0.0,0.0001
2,30.4,88.9,0.2344,0.6343,0.0,0.0
2,42.9,91.1,0.7852,1.4429,0.0,0.0
2,24.7,91.2,0.2969,1.9214,0.0,0.0
2,26.5,91.2,0.0391,0.647,0.0,0.0
2,30.3,91.2,0.1797,0.207,0.0,0.0
2,42.3,91.2,0.1523,2.2939,0.0001,0.0001
2,32.3,91.2,0.1836,1.5703,0.0006,0.0004
2,31.7,91.1,0.228,0.6362,0.0,0.0
2,26.5,91.2,0.0,0.1172,0.0,0.0
2,33.1,91.2,0.2383,1.8433,0.0,0.0
2,33.0,91.2,0.1265,0.375,0.0,0.0
2,58.2,91.4,0.2456,1.0327,0.0,0.0
2,25.9,91.4,1.2358,6.313,0.0,0.0
2,32.7,90.8,5.0186,0.8677,0.0,0.0
2,28.2,90.5,1.0273,33.1406,0.0,0.0
2,25.6,90.5,0.0,0.311,0.0,0.0
2,32.6,90.5,0.2476,1.4355,0.0002,0.0001
2,33.0,90.6,5.7563,1.4717,0.0,0.0001
2,25.4,90.6,0.4453,0.832,0.0001,0.0001
2,33.8,90.6,0.3911,2.0718,0.0,0.0
2,51.8,90.9,0.3086,2.2686,0.0013,0.0032
2,28.1,90.8,0.7466,0.9814,0.0004,0.0021
2,24.9,90.7,0.0625,0.2432,0.0002,0.0
2,25.8,90.8,0.0405,0.2891,0.0002,0.0
2,26.9,90.9,0.0161,0.1289,0.0002,0.0
2,33.5,91.0,0.2734,0.207,0.0002,0.0
2,35.3,91.1,0.1797,0.6758,0.0,0.0
2,23.1,91.1,0.0195,6.8701,0.0,0.0
2,23.0,91.1,0.9639,1.457,0.0001,0.0001
2,25.2,91.1,0.0156,0.1836,0.0,0.0
2,23.8,91.1,0.0,0.0312,0.0001,0.0001
2,29.2,91.1,2.8071,0.3008,0.0,0.0
2,23.5,91.2,0.1162,0.1914,0.0001,0.0001
2,35.6,91.1,0.125,2.5137,0.0001,0.0001
2,24.6,91.1,0.0,0.0859,0.0,0.0
